,es_respuesta,fecha,likes,nota_id,respuestas,texto,url,usuario,autor,seccion,titulo,severe_toxicity,toxicity,caracteres,caracteresSE
54388,False,20:40 18/10/2018,2.0,746,2.0,LA PENA DE MUERTE DISMINUYE EL ÍNDICE DE REINCIDENCIA.,https://www.lanacion.com.ar/2183027-san-miguel-vecinos-tiraron-piedras-se-enfrentaron,jorgerai,,Sociedad,San Miguel: vecinos tiraron piedras y se enfrentaron a la policía luego de la aparición del cuerpo de Sheila Ayala,0.56116796,0.4251348,54,46
3088,True,21:38 24/09/2018,,25,0.0,"@Kavenaghi Dudo que se atrevan a tirarle ni media piedra a un vecino porque saben que le meten un plomo entre las cejas, pero saben perfectamente que no importa lo que hagan el pro dio ordenes de no reprimir.",https://www.lanacion.com.ar/2175245-atacan-bombas-molotov-sede-gendarmeria-nacional-san,Lavite,,Política,Atacan con bombas molotov una sede de Gendarmería Nacional en Monserrat,0.5054473,0.4251348,208,170
3054,True,22:06 24/09/2018,,25,0.0,@cheroke1 Plomo y ley. Hay normas específicas para repeler estos ataques terroristas. Solo hay que usarlas. ,https://www.lanacion.com.ar/2175245-atacan-bombas-molotov-sede-gendarmeria-nacional-san,pikybayres,,Política,Atacan con bombas molotov una sede de Gendarmería Nacional en Monserrat,0.6856094,0.4251348,108,92
3048,True,21:44 24/09/2018,,25,5.0,@cheroke1 entonces el que tiene mas plomo GANA,https://www.lanacion.com.ar/2175245-atacan-bombas-molotov-sede-gendarmeria-nacional-san,ravila3,,Política,Atacan con bombas molotov una sede de Gendarmería Nacional en Monserrat,0.4419089,0.4251348,46,39
6941,True,21:20 27/09/2018,,113,0.0,"@samus26 ...eso tiene arreglo. Un PLOMO a c/u, y listo. Es mas economico.",https://www.lanacion.com.ar/2176203-se-entrego-comodoro-py-roberto-sosa-otro,abertello,Hernán Cappiello,Política,"Los cuadernos de las coimas: se entregó en Comodoro Py Ricardo Barreiro, el jardinero de los Kirchner",0.4840596,0.39999872,73,61
54479,False,20:19 18/10/2018,4.0,746,0.0,La Pena de Muerte salvaría muchas vidas. Es lo que se merecen los monstruos que la asesinaron.- ,https://www.lanacion.com.ar/2183027-san-miguel-vecinos-tiraron-piedras-se-enfrentaron,omarhess,,Sociedad,San Miguel: vecinos tiraron piedras y se enfrentaron a la policía luego de la aparición del cuerpo de Sheila Ayala,0.56116796,0.39574838,96,79
46920,False,16:50 15/10/2018,7.0,656,1.0,En EE.UU seria derecho pena de muerte para el ejecutor y perpetua (sin salida de por vida) para todos los complices. Aca cuando vamos a cambiar las leyes? Es muy complicado agarrar a tres asesinos? uno encima iba a Caballo?,https://www.lanacion.com.ar/2181896-salio-bailar-lo-mataron-delicuentes-caballo,nxxx,,Sociedad,"Guernica: tenía 18 años, fue a bailar con amigos y delincuentes lo mataron a golpes",0.56116796,0.3727785,223,184
15548,False,16:26 01/10/2018,,218,12.0,"Honestamente no entiendo, con esto van a desactivar la bomba de las Lebacs? Esos pesos que van pagar como interés, de donde van a salir? Si no es con emisión, como lo van a pagar? Si eso no es expandir la base monetaria, que es? Estos tipos sabén lo que hacen? No es una chicana, por favor que alguién me explique porque no entiendo. Obvio que el que tenga un peso, no lo va a usar para invertir. Para mi le estan tirando un salvavida de plomo al naufrago.",https://www.lanacion.com.ar/2177422-tasa-del-67-leliq-banco-central-coloco,cuervosp,,Economía,El Banco Central comenzó a aspirar pesos: captó $71.060 millones a una tasa de 67%,0.56116796,0.3727785,456,368
54101,False,22:54 18/10/2018,4.0,746,0.0,"Tenemos que mantener a las cucas y a los limìtrofes, no hay billetera que aguante, rifle sanitario ",https://www.lanacion.com.ar/2183027-san-miguel-vecinos-tiraron-piedras-se-enfrentaron,nesfer24,,Sociedad,San Miguel: vecinos tiraron piedras y se enfrentaron a la policía luego de la aparición del cuerpo de Sheila Ayala,0.41315052,0.36905587,99,82
24757,True,22:40 06/10/2018,,362,0.0,@fumenoire @fper7709 te sangra algo?,https://www.lanacion.com.ar/2179229-juegos-olimpicos-juventud-ceremonia-inaugural-fotos,smr1967,Fernando Vergara,Deportes,Juegos Olímpicos de la Juventud: así se vivió la ceremonia inaugural en pleno centro porteño,0.3092784,0.32375962,36,32
